Facility Name:,Zip Code,County,Adult Dogs: In Shelter Count as of  1/1/2017,Adult Dogs: In Foster Care Count 1/1/2017,Adult Dogs: Stray,Adult Dogs: Owner Relinquished,Adult Dogs: Owner Requested Euthanasia upon intake,Adult Dogs: Transfer in from another Colorado organization  ,Adult Dogs: Transfer in from Out of State organization,Adult Dogs: Other: TNR/Protective Custody/Returns/Disaster Relief,Adult Dogs: Adoption,Adult Dogs: Returned To Owner (RTO),Adult Dogs: Transferred out to another Colorado organization,Adult Dogs: Transferred to an out of state organization,Adult Dogs: Other live outcomes (ie: tnr/snr),Adult Dogs: Died,Adult Dogs: Missing/Stolen,Adult Dogs: Shelter Euthanasia ,Adult Dogs: Owner Requested Euthanasia,Adult Dogs: In Shelter Count as of 12/31/2017,Adult Dogs: In Foster Care Count 12/31/2017,** End of Adult Dog section **,Juvenile Dogs: In Shelter Count as of 1/1/2017,Juvenile Dogs: In Foster Care Count 1/1/2017,Juvenile Dogs: Stray,Juvenile Dogs: Owner Relinquished ,Juvenile Dogs: Owner Requested Euthanasia upon intake,Juvenile Dogs: Transfer in from another Colorado organization,Juvenile Dogs: Transfer in from Out of State organization,Juvenile Dogs: Other: TNR/Protective Custody/Returns/Disaster relief,Juvenile Dogs: Adoption ,Juvenile Dogs: Returned To Owner (RTO),Juvenile Dogs: Transferred out to another Colorado organization,Juvenile Dogs: Transferred to an out of state organization,Juvenile Dogs: Other live outcomes (ie tnr/snr) ,Juvenile Dogs: Died,Juvenile Dogs: Missing/Stolen,Juvenile Dogs: Shelter Euthanasia,Juvenile Dogs: Owner Requested Euthanasia,Juvenile Dogs: In Shelter Count as of 12/31/2017,Juvenile Dogs: In Foster Care Count 12/31/2017,** End of Juvenile Dog section **,Adult Cats: In Shelter Count as of 1/1/2017,Adult Cats: In Foster Care Count 1/1/2017,Adult Cats: Stray,Adult Cats: Owner Relinquished,Adult Cats: Owner Requested Euthanasia upon intake,Adult Cats: Transfer in from another Colorado organization,Adult Cats: Transfer in from Out of State organization,Adult Cats: Other: TNR/Protective Custody/Returns/Disaster Relief,Adult Cats: Adoption,Adult Cats: Returned To Owner (RTO),Adult Cats: Transferred out to another Colorado organization,Adult Cats: Transferred to an out of state organization,Adult Cats: Other live outcomes (ie: tnr/snr),Adult Cats: Died,Adult Cats: Missing / Stolen,Adult Cats: Shelter Euthanasia,Adult Cats: Owner Requested Euthanasia ,Adult Cats: In Shelter Count as of 12/31/2017,Adult Cats: In Foster Care Count 12/31/2017,** End of Adult Cat section **,Juvenile Cats: In Shelter Count as of 1/1/2017,Juvenile Cats: In Foster Care Count 1/1/2017,Juvenile Cats: Stray ,Juvenile Cats: Owner Relinquished,Juvenile Cats: Owner Requested Euthanasia upon intake,Juvenile Cats: Transfer in from another Colorado organization,Juvenile Cats: Transfer in from Out of State organization,Juvenile Cats: Other: TNR/Protective Custody/Returns/Disaster Relief,Juvenile Cats: Adoption ,Juvenile Cats: Returned To Owner (RTO),Juvenile Cats: Transferred out to another Colorado organization,Juvenile Cats: Transferred to an out of state organization,Juvenile Cats: Other Live Outcomes (ie:tnr / snr),Juvenile Cats: Died ,Juvenile Cats: Missing/Stolen,Juvenile Cats: Shelter Euthanasia,Juvenile Cats: Owner Requested Euthanasia ,Juvenile Cats: In Shelter Count as of 12/31/2017,Juvenile Cats: In Foster Care Count 12/31/2017,** End of Juvenile Cats section **,Birds: In Shelter Count as of 1/1/2017,Birds: In Foster Care Count 1/1/2017,Birds: Stray,Birds: Owner Relinquished,Birds: Owner Requested Euthanasia upon intake,Birds: Transfer in from another Colorado organization,Birds: Transfer in from Out of State organization,Birds: Other: TNR/Protective Custody/Returns/Disaster Relief,Birds: Adoption,Birds: Returned To Owner (RTO),Birds: Transferred out to another Colorado organization,Birds: Transferred to an out of state organization,Birds: Other Live Outcomes(ie: tnr/snr),Birds: Died,Birds: Missing/Stolen ,Birds: Shelter Euthanasia,Birds: Owner Requested Euthanasia,Birds: In Shelter Count as of 12/31/2017,Birds: In Foster Care Count 12/31/2017,** End of Birds section **,Small Mammal: In Shelter Count as of 1/1/2017,Small Mammal: In Foster Care Count 1/1/2017,Sm Mammal: Stray,Sm Mammal: Owner Relinquished,Sm Mammal: Owner Requested Euthanasia upon intake,Sm Mammal: Transfer in from another Colorado organization,Sm Mammal: Transfer in from Out of State organization,Sm Mammal: Other: TNR/Protective Custody/Returns/Disaster Relief,Sm Mammal: Adoption,Sm Mammal: Returned To Owner (RTO),Sm Mammal: Transferred out to another Colorado organization,Sm Mammal: Transferred to an out of state organization,Sm Mammal: Other Live Outcomes (ie: tnr/snr),Sm Mammal: Died,Sm Mammal: Missing/Stolen ,Sm Mammal: Shelter Euthanasia,Sm Mammal: Owner Requested Euthanasia,Sm Mammal: In Shelter Count as of 12/31/2017,Sm Mammal: In Foster Care Count as of 12/31/2017,** End of Small Mammal section **,Reptiles & Amphibians: In Shelter Count as of 1/1/2017,Reptiles & Amphibians: In Foster Care Count 1/1/2017,Reptiles & Amphibians: Stray,Reptiles & Amphibians: Owner Relinquished,Reptiles & Amphibians: Owner Requested Euthanasia upon intake,Reptiles & Amphibians: Transfer in from another Colorado organization,Reptiles & Amphibians: Transfer in from Out of State organization,Reptiles & Amphibians: Other: TNR/Protective Custody/Returns/Disaster Relief,Reptiles & Amphibians: Adoption,Reptiles & Amphibians: Returned To Owner (RTO),Reptiles & Amphibians: Transferred out to another Colorado organization,Reptiles & Amphibians: Transferred to an out of state organization,Reptiles & Amphibians: Other Live Outcomes (ie: tnr/snr),Reptiles & Amphibians: Died,Reptiles & Amphibians: Missing/Stolen ,Reptiles & Amphibians: Shelter Euthanasia,Reptiles & Amphibians: Owner Requested Euthanasia,Reptiles & Amphibians: In Shelter Count as of 12/31/2017,Reptiles & Amphibians: In Foster Care Count as of 12/31/2017,** End of Reptiles & Amphibians section **,Rabbits: In Shelter Count as of 1/1/2017,Rabbits: In Foster Care Count 1/1/2017,Rabbits: Stray,Rabbits: Owner Relinquished,Rabbits: Owner Requested Euthanasia upon intake,Rabbits: Transfer in from another Colorado organization,Rabbits: Transfer in from Out of State organization,Rabbits: Other: TNR/Protective Custody/Returns/Disaster Relief,Rabbits: Adoption,Rabbits: Returned To Owner (RTO),Rabbits: Transferred out to another Colorado organization,Rabbits: Transferred to an out of state organization,Rabbits: Other Live Outcomes ( ie: tnr/snr),Rabbits: Died,Rabbits: Missing / Stolen ,Rabbits: Shelter Euthanasia,Rabbits: Owner Requested Euthanasia,Rabbits: In Shelter Count as of 12/31/2017,Rabbits: In Foster Care Count as of 12/31/2017,** End of Rabbits section **,Other: In Shelter Count as of 1/1/2017,Other: In Foster Care Count 1/1/2017,Other: Stray,Other: Owner Relinquished,Other: Owner Requested Euthanasia upon intake,Other: Transfer in from another Colorado organization,Other: Transfer in from Out of State organization,Other: TNR/Protective Custody/Returns/Disaster Relief,Other: Adoption,Other: Returned To Owner (RTO),Other: Transferred out to another Colorado organization,Other: Transferred to an out of state organization,Other: Other Live Outcomes (ie: tnr/snr),Other: Died,Other: Missing / Stolen ,Other: Shelter Euthanasia,Other: Owner Requested Euthanasia,Other: In Shelter Count as of 12/31/2017,Other: In Foster Care Count as of 12/31/2017,Location 1
Farfel's Farm and Rescue,80302,Boulder County,0,2,0,2,0,6,212,0,220,0,1,0,0,0,0,0,0,0,0,,0,0,0,4,0,2,16,0,22,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boulder 80302
(40.036037, -105.349559)"
Noah's Ark Animal Welfare,81082,Las Animas County,17,0,271,144,10,23,186,84,194,200,268,2,1,0,4,44,10,12,0,,2,0,64,166,0,23,286,13,230,28,283,2,0,2,0,3,0,6,0,,9,0,156,170,0,10,46,12,294,34,70,0,0,0,3,2,0,0,0,,15,0,106,172,0,3,30,1,205,3,71,0,0,12,1,7,0,28,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,33,0,0,0,0,15,0,3,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,,0,0,0,12,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,"Trinidad 81082
(37.186718, -104.515244)"
Walsenburg Animal Shelter,81089,Huerfano County,0,0,51,0,0,0,0,0,3,21,19,0,0,2,2,4,0,0,0,,0,0,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walsenburg 81089
(37.654968, -104.803148)"
Routt County Humane Society,80487,Routt County,4,3,166,46,0,11,2,45,74,178,3,0,10,0,0,1,0,7,4,,0,0,12,1,0,0,8,3,17,7,0,0,0,0,0,0,0,0,0,,18,0,76,70,0,2,0,38,156,22,1,0,31,1,0,3,0,17,1,,12,0,54,40,0,1,0,2,73,1,0,0,1,4,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steamboat Springs 80487
(40.476926, -106.898411)"
Snow Capped Shepherd Rescue,80122,Arapahoe County,,4,,4,,6,28,,30,,,,,1,,3,,,8,,,2,,,,,10,,9,,,,,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centennial 80122
(39.58058, -104.956429)"
"Humane Society of Fremont County,Inc.",81212,Fremont County,45,0,295,153,0,17,0,427,243,483,163,0,0,1,0,1,0,46,0,,0,0,19,11,0,0,0,24,33,14,7,0,0,0,0,0,0,0,0,,34,0,221,107,0,6,0,43,137,16,195,0,1,12,0,4,0,46,0,,0,0,230,6,0,0,0,21,41,2,209,0,0,5,0,0,0,0,0,,0,0,3,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,"Canon City 81212
(38.492332, -105.309685)"
Southern Colorado Spay-Neuter Association,81005,Pueblo County,10,0,19,7,0,0,0,0,26,0,0,0,0,1,0,0,0,9,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,35,0,41,65,0,16,0,,126,0,0,0,0,7,0,0,0,24,0,,26,0,20,60,0,20,0,0,78,0,0,0,0,12,0,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pueblo 81005
(38.221559, -104.745784)"
Summit Dog Rescue,80304,Boulder County,0,6,0,10,0,1,71,0,70,0,0,1,0,0,0,1,0,0,16,,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,5,,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boulder 80304
(40.041821, -105.281847)"
National Brittany Rescue And Adoption Network,80017,Arapahoe County,0,0,0,5,0,4,2,0,9,0,0,0,0,1,0,0,0,0,2,,0,1,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aurora 80017
(39.694963, -104.787056)"
Colorado Greyhound Adoption,80128,Arapahoe County,,11,,152,,2,,,147,,,,,1,,,,,17,,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton 80128
(39.575718, -105.080337)"
Upper Rio Grande Animal Society,81144,Rio Grande County,24,0,228,62,0,5,0,0,85,94,112,0,0,1,1,2,0,23,1,,2,0,69,18,0,0,0,0,50,0,31,0,0,0,1,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monte Vista 81144
(37.563183, -106.130513)"
Grand County Animal Shelter/ Robin,80446,Grand County,5,0,129,15,0,3,0,7,19,131,0,0,7,1,0,1,0,4,0,,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,8,0,64,19,0,0,0,0,64,6,0,0,0,10,0,1,0,10,0,,8,0,55,12,0,0,0,0,63,0,0,0,0,7,0,0,0,5,0,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Granby 80446
(40.037288, -105.887053)"
Pembroke Welsh Corgi Club of the Rockies Rescue,80123,Arapahoe County,0,0,0,10,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton 80123
(39.614202, -105.070564)"
PET ASSOCIATION OF ESTES PARK INC,80517,Larimer County,1,0,0,46,0,0,0,0,45,1,0,0,0,0,0,1,0,0,0,,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,50,0,0,0,0,42,4,1,0,0,0,0,1,0,2,0,,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Estes Park 80517
(40.36816, -105.542948)"
Colorado Rhodesian Ridgeback Rescue,80112,Arapahoe County,3,0,0,6,0,0,9,0,15,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centenial 80112
(39.575448, -104.870487)"
Intermountain Humane Society,80470,Park County,10,0,31,14,0,29,63,8,117,23,5,0,0,0,0,0,0,10,0,,9,0,0,1,0,25,27,1,62,0,0,0,0,0,0,1,0,0,0,,17,0,27,18,0,145,139,14,311,4,3,0,0,3,0,2,0,37,0,,4,0,7,3,0,40,13,0,56,0,0,0,0,8,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pine 80470
(39.446068, -105.374968)"
cats alive,81101,Alamosa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,29,0,9,0,28,2,0,43,0,28,0,0,2,0,0,0,,0,3,34,10,0,6,0,3,11,0,38,0,3,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"alamosa 81101
(37.470901, -105.849477)"
Divide Creek Animal Hospital,81652,Garfield County,0,0,168,1,3,0,0,0,0,117,52,0,0,0,0,0,3,0,0,,0,0,10,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,,0,0,24,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,,0,0,9,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silt 81652
(39.509176, -107.656748)"
Eagle County Animal Shelter,81631,Eagle County,10,0,226,30,0,6,55,13,120,180,19,0,0,1,0,9,0,11,0,,0,0,3,16,0,0,0,0,11,1,6,0,0,0,0,1,0,0,0,,13,0,80,21,0,15,0,46,69,25,10,0,46,6,0,14,0,3,0,,0,0,32,0,0,8,0,9,37,1,3,0,9,1,0,1,0,0,0,,0,0,6,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Eagle 81631
(39.598815, -106.769663)"
The Misfits Dog Rescue,80911,El Paso County,0,11,1,57,0,67,30,1,147,2,0,0,0,2,0,3,0,0,13,,0,2,0,7,0,3,15,13,40,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs 80911
(38.752199, -104.722458)"
"Freedom Service Dogs, Inc.",80112,Arapahoe County,3,28,0,12,0,119,63,0,148,1,26,3,0,0,0,4,0,12,31,,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Englewood 80112
(39.575448, -104.870487)"
"Colorado Rescue Tails, Inc.",80260,Adams County,0,0,3,2,0,8,33,0,44,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,10,19,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thornton 80260
(39.868821, -105.007125)"
Town of Telluride,81435,San Miguel County,0,0,42,1,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Telluride 81435
(37.937455, -107.864032)"
Animal Welfare & Protection Society,81001,Pueblo County,43,2,237,211,0,3,0,12,338,84,31,0,0,5,0,0,0,45,5,,0,0,16,54,0,18,0,1,79,2,6,0,0,2,0,0,0,0,0,,21,0,13,56,0,0,0,3,64,4,0,0,0,3,0,0,,22,0,,5,0,19,55,0,0,0,1,72,0,0,0,0,3,0,0,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pueblo 81001
(38.286513, -104.573878)"
Pawsitive Restorations Animal Rescue,80016,Arapahoe County,,,1,2,,,1,,4,,,,,,,,,,,,,,,1,,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aurora 80016
(39.592658, -104.731172)"
Chow Down Pet Supplies,80439,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,29,28,,7,4,,68,,0,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evergreen 80439
(39.647716, -105.362296)"
Black Forest Animal Sanctaury,80908,El Paso County,,1,,,,,38,,31,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,1,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,1,,,,,,,,,0,0,,51,4,,,,,,,11,,,,,,,,,37,7,"Black Forest 80908
(39.035907, -104.698606)"
Western Australian Shepherd Rescue,80210,Denver County,0,1,0,5,0,2,32,0,32,0,0,0,0,1,0,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver 80210
(39.679179, -104.963089)"
Pets First Animal Hospital,80922,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,5,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs 80922
(38.891441, -104.701368)"
Painted Paws for Veterans,80831,El Paso County,70,0,0,11,0,1,23,10,42,0,2,0,0,4,0,4,0,63,0,,20,0,0,11,0,0,17,39,44,0,10,0,0,12,0,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peyton 80831
(38.974291, -104.539816)"
Harley's Hope Foundation,80908,El Paso County,,0,0,10,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,0,1,0,9,0,0,0,0,1,3,3,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Colorado Springs 80908
(39.035907, -104.698606)"
Forgotten Felines Rescue,CO,Arapahoe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,3,0,1,0,512,27,0,62,0,410,0,0,24,0,,0,,,0,0,0,0,14,0,190,44,0,107,0,47,0,0,1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aurora CO
(41.75527, -88.309507)"
Blue Lion Rescue,80864,El Paso County,73,0,0,15,0,2,4,0,11,0,0,0,0,4,0,16,0,64,0,,0,0,0,0,0,0,0,18,16,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yoder 80864
(38.73857, -104.191482)"
"Disclaimer: Although PACFA requires this data to be submitted and takes all care possible to ensure the validity of this data, we do not control, and therefore guarantee, the complete accuracy, completeness and availability of data. PACFA believes this information to be within ± 4% margin of error. The CDA-PACFA is not responsible for any issues that may arise from
the use of this data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
