PACFA License Number:,Footnotes:,Facility Name:,Zip Code,County,Adult Dogs,Adult Dogs: Beginning Count ,Adult Dogs: Beginning Foster Count,Adult Dogs: Stray,Adult Dogs: Owner Relinquished,Adult Dogs: Owner Requested Euthanasia upon intake,Adult Dogs: Transfer in from another Colorado organization  ,Adult Dogs: Transfer in from Out of State organization,Adult Dogs: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Dogs: Adoption,Adult Dogs: Returned To Owner (RTO),Adult Dogs: Transfer or Rescue out to another Colorado organization,Adult Dogs: Transfer or Rescue out to an Out of State organization,Adult Dogs: Other live outcomes (ie: tnr/snr),Adult Dogs: Died,Adult Dogs: Missing / Stolen,Adult Dogs: Shelter Euthanasia ,Adult Dogs: Owner Requested Euthanasia,Adult Dogs: Ending Count,Adult Dogs: Foster Count,Adult Dogs: AVG LOS,Adult Dogs: Notes,Juvenile Dogs,Juvenile Dogs: Beginning Count,Juvenile Dogs: Beginning Foster Count,Juvenile Dogs: Stray,Juvenile Dogs: Owner Relinquished ,Juvenile Dogs: Owner Requested Euthanasia upon intake,Juvenile Dogs: Transfer in from another Colorado organization,Juvenile Dogs: Transfer in from Out of State organization,Juvenile Dogs: Other: TNR / Protective Custody / Returns / Disaster relief,Juvenile Dogs: Adoption ,Juvenile Dogs: Returned To Owner (RTO),Juvenile Dogs: Transfer or Rescue out to another Colorado organization,Juvenile Dogs: Transfer or Rescue out to an Out of State organization,Juvenile Dogs: Other live outcomes (ie tnr / snr) ,Juvenile Dogs: Died,Juvenile Dogs: Missing / Stolen,Juvenile Dogs: Shelter Euthanasia,Juvenile Dogs: Owner Requested Euthanasia,Juvenile Dogs: Ending Count,Juvenile Dogs: Foster Count,Juvenile Dogs: AVG LOS,Juvenile Dogs: Notes,Adult Cats,Adult Cats: Beginning Count,Adult Cats: Beginning Foster Count,Adult Cats: Stray,Adult Cats: Owner Relinquished,Adult Cats: Owner Requested Euthanasia upon intake,Adult Cats: Transfer in from another Colorado organization,Adult Cats: Transfer in from Out of State organization,Adult Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Cats: Adoption,Adult Cats: Returned To Owner (RTO),Adult Cats: Transfer or Rescue out to another Colorado organization,Adult Cats: Transfer or Rescue out to an Out of State organization,Adult Cats: Other Live Outcomes (ie: tnr / snr),Adult Cats: Died,Adult Cats: Missing / Stolen,Adult Cats: Shelter Euthanasia,Adult Cats: Owner Requested Euthanasia ,Adult Cats: Ending Count ,Adult Cats: Foster Count,Adult Cats: AVG LOS,Adult Cats: Notes,Juvenile Cats,Juvenile Cats: Beginning Count,Juvenile Cats: Beginning Foster Count,Juvenile Cats: Stray ,Juvenile Cats: Owner Relinquished,Juvenile Cats: Owner Requested Euthanasia upon intake,Juvenile Cats: Transfer in from another Colorado organization,Juvenile Cats: Transfer in from Out of State organization,Juvenile Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Juvenile Cats: Adoption ,Juvenile Cats: Returned To Owner (RTO),Juvenile Cats: Transfer or Rescue out to another Colorado organization,Juvenile Cats: Transfer or Rescue out to an Out of State organization,Juvenile Cats: Other Live Outcomes (ie:tnr / snr),Juvenile Cats: Died ,Juvenile Cats: Missing / Stolen,Juvenile Cats: Shelter Euthanasia,Juvenile Cats: Owner Requested Euthanasia ,Juvenile Cats: Ending Count,Juvenile Cats: Foster Count,Juvenile Cats: AVG LOS,Juvenile Cats: Notes,Birds,Birds: Beginning Count,Birds: Beginning Foster Count,Birds: Stray,Birds: Owner Relinquished,Birds: Owner Requested Euthanasia upon intake,Birds: Transfer in from another Colorado organization,Birds: Transfer in from Out of State organization,Birds: Other: TNR / Protective Custody / Returns / Disaster Relief,Birds: Adoption,Birds: Returned To Owner (RTO),Birds: Transfer or Rescue out to another Colorado organization,Birds: Transfer or Rescue out to an Out of State organization,Birds: Other Live Outcomes(ie: tnr / snr),Birds: Died,Birds: Missing / Stolen ,Birds: Shelter Euthanasia,Birds: Owner Requested Euthanasia,Birds: Ending Count,Birds: Foster Count,Birds: AVG LOS,Birds: Notes:,Small Mammal,Small Mammal: Beginning Count,Small Mammal: Beginning Foster Count,Sm Mammal: Stray,Sm Mammal: Owner Relinquished,Sm Mammal: Owner Requested Euthanasia upon intake,Sm Mammal: Transfer in from another Colorado organization,Sm Mammal: Transfer in from Out of State organization,Sm Mammal: Other: TNR / Protective Custody / Returns / Disaster Relief,Sm Mammal: Adoption,Sm Mammal: Returned To Owner (RTO),Sm Mammal: Transfer or Rescue out to another Colorado organization,Sm Mammal: Transfer or Rescue out to an Out of State organization,Sm Mammal: Other Live Outcomes (ie: tnr / snr),Sm Mammal: Died,Sm Mammal: Missing / Stolen ,Sm Mammal: Shelter Euthanasia,Sm Mammal: Owner Requested Euthanasia,Sm Mammal: Ending Count,Sm Mammal: Foster Count,Sm Mammal: AVG LOS,Sm Mammal: Notes:,Reptiles,Reptiles: Beginning Count,Reptiles: Beginning Foster Count,Reptiles: Stray,Reptiles: Owner Relinquished,Reptiles: Owner Requested Euthanasia upon intake,Reptiles: Transfer in from another Colorado organization,Reptiles: Transfer in from Out of State organization,Reptiles: Other: TNR / Protective Custody / Returns / Disaster Relief,Reptiles: Adoption,Reptiles: Returned To Owner (RTO),Reptiles: Transfer or Rescue out to another Colorado organization,Reptiles: Transfer or Rescue out to an Out of State organization,Reptiles: Other Live Outcomes (ie: tnr / snr),Reptiles: Died,Reptiles: Missing / Stolen ,Reptiles: Shelter Euthanasia,Reptiles: Owner Requested Euthanasia,Reptiles: Ending Count,Reptiles: Foster Count,Reptiles: AVG LOS,Reptiles: Notes:,Rabbits,Rabbits: Beginning Count,Rabbits: Beginning Foster Count,Rabbits: Stray,Rabbits: Owner Relinquished,Rabbits: Owner Requested Euthanasia upon intake,Rabbits: Transfer in from another Colorado organization,Rabbits: Transfer in from Out of State organization,Rabbits: Other: TNR / Protective Custody / Returns / Disaster Relief,Rabbits: Adoption,Rabbits: Returned To Owner (RTO),Rabbits: Transfer or Rescue out to another Colorado organization,Rabbits: Transfer or Rescue out to an Out of State organization,Rabbits: Other Live Outcomes ( ie: tnr / snr),Rabbits: Died,Rabbits: Missing / Stolen ,Rabbits: Shelter Euthanasia,Rabbits: Owner Requested Euthanasia,Rabbits: Ending Count,Rabbits: Foster Count,Rabbits: AVG LOS,Rabbits: Notes:,Other,Other: Beginning Count,Other: Beginning Foster Count,Other: Stray,Other: Owner Relinquished,Other: Owner Requested Euthanasia upon intake,Other: Transfer in from another Colorado organization,Other: Transfer in from Out of State organization,Other: TNR / Protective Custody / Returns / Disaster Relief,Other: Adoption,Other: Returned To Owner (RTO),Other: Transfer or Rescue out to another Colorado organization,Other: Transfer or Rescue out to an Out of State organization,Other: Other Live Outcomes (ie: tnr / snr),Other: Died,Other: Missing / Stolen ,Other: Shelter Euthanasia,Other: Owner Requested Euthanasia,Other: Ending Count,Other: Foster Count,Other: AVG LOS,Other: Notes:,Location 1
PL002RHY,,Snow Capped Shepherd Rescue,80122,Arapahoe County,,4,,,1,,4,25,6,32,,,,,1,,3,,4,,42,,,8,,,,,,11,,13,,,,,,,4,,2,,,"LOS is higher for puppies as we place them on foster contracts until they are old enough to be spayed/neutered.  Once altered, we finalize the adoption.  Euthanasia number was high as we lost half of one litter to distemper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centennial
(39.597307, -104.853811)"
PL000694,,Intermountain Humane Society,80470,Park County,,7,,32,8,,71,26,11,122,24,2,,,,,2,,9,,40,,,6,,2,3,,34,9,1,41,,1,,,1,,,,10,,20,,,33,,41,15,,93,75,8,253,12,4,,,3,1,1,,18,,60,,, ,,32,,,109,65,,166,,,,,5,,1,,4,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pine
(39.41, -105.323303)"
PL002NFF,,JJs Helping Paws Inc.,81007,Pueblo County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,71, ,4, , ,5, ,68, , , , , , , ,2,13,,, , , ,204, , , , ,2, ,201, , ,1, , , , , ,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pueblo West
(38.322234, -104.739288)"
PL0000FG,,Rocky Ford Animal Shelter,81067,Otero County,,46, ,34,2, , , , ,2,32,11, , , , , , ,46, ,6,numbers are not a accurate count due to the fact that I only have paperwork from September of 2016.  Lawyers have been in contact with previous Animal Control Officer and as of date she has not presented the paperwork requested. ,,11,4,11, , , , , ,2,5,4, , , , , , ,11, ,6,Records are from September of 2016 thru December 2017.  Other records are not in my possession.,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , ,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , ,,,,,,,,,,,,,"Rocky Ford
(38.047784, -103.718116)"
PL002LER,,Metro Denver Parrot Rescue - The Perch,80905-1923,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45, , ,34, ,130, ,16,166,1, , , ,4, , , ,54, ,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs
(38.835224, -104.819798)"
PL000RHF,,English Springer Rescue America,80107,Elbert County,,4,4, ,7, ,4,2, ,15, , , , ,1, , , ,3,3,30,,,1,1, ,1, , , , ,1, , , , , , , , , , ,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elizabeth
(40.661927, -74.211653)"
PL0003X5,**,Longmont Humane Society,80501,Boulder County,,82,8,1002,367, ,135,401,293,1269,686,33,20,16, , ,54, ,82,8,16.7,,,1,10,38,10, ,15,126,14,190,16,4,1, , , , , ,1,10,15.3,,,18,3,508,299, ,17,19,97,639,99,34,2,2, , ,59, ,18,3,23.4,,,3,7,295,30, ,96,6,11,375,2,2, ,1,2, ,16, ,3,7,26.7,,, , ,7,12, ,1, , ,9,1, , , ,1,,,,,,6.1,,,,,37,87,1, , , ,86,1,20, , ,3, ,10,1, , ,10.4,,, , ,1, , , , , ,1, , , , , , , , , , ,1.2,,,4, ,66,30,2, , , ,51, ,28, , ,5, ,3,2,4, ,17.9,,, , ,1, , , , , , ,,3,,,,,,,,,1,,"Longmont
(40.165729, -105.101194)"
PL0012LP,,Cats League & Assistance of the Western Slope,81505,Mesa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6,160,176, ,22, ,52,283,1, , ,58,49, ,18, ,125,10,83,,,8,49,371,71, ,7, ,27,394, , , ,19,63,2,4, , ,51,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Junction
(39.067379, -108.570816)"
PL001558,,Breeder Release Adoption Service,81024,Las Animas County,,58,31, , , ,32,289, ,349, , , , ,10, , , ,68,32,62,,,5, , , , ,5, , ,5, , , , , , , , , , ,10,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Boncargo
(44.801602, -68.771334)"
PL000934,,Evergreen Animal Protective League,80437,Jefferson County,,,64,,7,,67,207,,294,,4,,,9,,,,,38,52,,,,14,,,,,192,,185,,,,,5,,,,,16,8,,,,13,13,1,,2,11,,23,,,,,3,,2,,,12,48,,,,6,33,,,16,40,,90,,,,,,,,,,5,,juvenile cats los is calculated into the toal cats los 48 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evergreen
(39.633517, -105.328888)"
PL0011UB,,National Mill Dog Rescue,80831,El Paso County,,124,63,6,11, ,51,725,43,544,1,162,111, ,11,2,1, ,116,69,68,,, ,1,1, , ,11,90, ,62, ,20,7, , , , , ,1,8,28,,, , , , , , , , , , , , , , , , , , , , ,NMDR does not rescue cats. Our shelter is specific to dogs only.,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,NMDR does not rescue birds. Our shelter is specific to dogs only.,, , , , , , , , , , , , , , , , , , , , ,NMDR does not rescue small mammals. Our shelter is specific to dogs only.,, , , , , , , , , , , , , , , , , , , , ,NMDR does not rescue reptiles. Our shelter is specific to dogs only.,, , , , , , , , , , , , , , , , , , , , ,NMDR does not rescue rabbits. Our shelter is specific to dogs only.,, , , , , , , , , , , , , , , , , , , , ,Our shelter is specific to dogs only.,"Peyton
(46.650299, -92.021103)"
PL0028C9,,DUMB FRIENDS LEAGUE / PETCO,80222,Denver County,, , , , , , , , ,246,1, , , , , , , , , ,9.5,"This facility's inventory is transferred in from our two locations, no other intake is done there. Therefore no intake was entered to avoid counting those animals twice.  Beginning counts are all zeroes because for the same reason, to avoid double counting.",, , , , , , , , ,63, , , , , , , , , , ,3.7,,,8, , , , , , , ,138, , , , , , , , ,7, ,22.6,,, , , , , , , , ,49, , , , , , , , , , ,6.5,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Denver
(39.738453, -104.984853)"
PL000M6L,,Noah's Ark Animal Welfare Association,81082,Las Animas County,,19, ,344,174,6,4,337,33,206,203,440,2, ,1, ,54,6,17, ,7,,,1, ,79,114, , ,416,8,248,20,318, , ,7,1,11, ,1, ,9,,,6, ,180,125, ,3,49,12,266,10,80, , ,3,1,7, ,12, ,10,,,8, ,167,120, , ,5,7,167,3,96, , ,15, ,7, ,16, ,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,2,,,,,,4,,3,,,7,,,,,,,,,,,17,,"Trinidad
(37.168118, -104.506515)"
PL002NK7,,"Good Samaritan Pet Adoption Center, Inc",80211,Denver County,,3,3, ,8, ,2, , ,11,1, , , ,2, , ,1, ,1,72,,, , ,,1,,,,,1,,,,,,,,,,,24,,,6,6,3,3, , , , ,15,1, , , , , , , , ,2,238,,, , ,2,,,,,,2,,,,,,,,, , ,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL000QP7,,Second Chance Animal Rescue Foundation,81052,Prowers County,, ,1,4,58, ,25, ,2,37, ,50, , , , , , , ,3,32,,, ,4,3,74, ,14, ,3,57,1,38, , , , , , , ,2,22,,, , , ,13, , , , ,3, ,8, , , , , , , ,2,33,,, , ,1,57, , , , ,5, ,52, , , , , , , , ,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamar
(38.086092, -102.618982)"
PL002TLJ,,MidAmerica Boston Terrier Rescue,80125,Arapahoe County,, , , ,16, ,6,1, ,23, , , , , , , , , , ,10,,, , , ,5, , , , ,5, , , , , , , , , , ,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton
(39.612653, -105.016198)"
PL000EZT,,Town of Walden Animal Shelter,80480,Jackson County,, , , , , , , , , , , , , , , , , , , ,,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , ,, ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , ,,,,,,,,,,,,,"Walden
(41.560674, -74.187445)"
PL000926,,MaxFund Inc.,80204,Denver County,,52,16,183,277, ,42,143,84,642,51,4, , ,20, ,11, ,59,11,44.2,,,4,5,18,26, ,2,59,5,103,1, , , ,5, , , ,6, ,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL000UH3,,Paws and People ,80206,Denver County,,3,1,,,,9,57,,52,,,,,1,,,,4,2,29,,, , ,,,,,9,,9,,,,,,,,, , ,15,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,,,2,, ,,,,,1,,,,1, ,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL000WE0,,Pueblo Animal Services,CO,Pueblo County,,33,1,2037,246,349,88,13,274,571,1331,125,3, ,11, ,620,343,41, ,6.5,,, ,1,138,42, ,76,6,40,176,29,60, , ,12, ,16, ,6, ,10,,,13, ,675,245,88,6, ,810,279,109,190,1,868,12, ,263,84,32, ,7.5,,,4, ,447,116,7,13, ,75,223,16,190, ,76,8, ,142,6, , ,11,,, , , , , , , ,19, ,18, , , , , ,1, , , ,5,,, , ,5, ,4, , , ,2,1,2, , , , , ,4, , ,8.5,,, , ,1, , , , ,1, ,1, , , , , ,1, , , ,5,,,2, ,19, ,1, , ,4,11,4,7, , , , ,3,1, , ,8,,, , ,16, , , , ,34,4,29,4,2, , , ,2, ,9, ,7,,"Pueblo
(38.265425, -104.610415)"
PL000R56,,GRAND RIVERS HUMANE SOCIETY,81503,Mesa County,, , , , , ,114, , ,114, , , , , , , , , , ,1,,, , , , , ,22, , ,22, , , , , , , , , , ,1,,, , , ,56, ,9, , ,65, , , , , , , , , , ,14,,, , , ,84, ,25, , ,103, , , , ,6, , , , , ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Junction
(39.067379, -108.570816)"
PL0006JK,,Garfield County Animal Welfare Foundation inc dba Rifle Animal Shelter,81650,Garfield County,,25, ,237,179, ,138,81, ,423,195,9, , ,3,1,8, ,23, ,13.1,,,1, ,33,78, ,64,45,1,189,16, , , , , , , ,7,,19.7,,,32,,63,92, ,48,4, ,193,22,8, ,4,2,1,4, ,15,,30.7,,,45, ,105,190, ,90,26,4,390,2, , ,1,29, ,11, ,17,,33.4,,, , ,1, , , , , , ,1, , , , , , , , , ,0.7,,, , ,1,4, , , , ,5, , , , , , , , , , ,17.84,,, , , , , , , , , , , , , , , , , , , , ,,,1, ,1, , , , , ,1, , , , ,1, , , , , ,21.6,,, , ,2,1, , , , ,1,1,1,,,,,,,,,28.25,,"Rifle
(39.533485, -107.783302)"
PL000XC0,,San Luis Valley Animal Welfare Society,81152,Costilla County,,31, ,5,100, ,48, ,12,116,12,30, , ,1, , , ,30, ,96,,,16, , ,163, ,7, ,1,163, ,6, , ,2, , , ,12, ,63,,, , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Luis
(32.080299, -111.954399)"
PL000846,,City of Wray Animal Shelter,80758,Yuma County,, , ,27, , , , , , ,22,5, , , , , , , , ,2,,, , ,10, , , , , , ,10, , , , , , , , , ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wray
(40.079064, -102.227509)"
PL001FM6,,MaxFund Inc.,80204,Denver County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,46,130,197, ,4,2,57,352,14, , , ,18, ,14, ,165,32,130.6,,,4,5,198,65, ,5, ,4,266,4, , , ,17, ,22, ,3,12,124.6,Juvenile cats that were euthanized in shelter were almost all due to FIP.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL00239Z,,Gunnison Valley Animal Welfare League,81230,Gunnison County,,6,4,145,24,1,12, ,8,48,139,2, , ,1, ,1,1,5,3,6,,,4, ,4, , , , ,1,7,2, , , , , , , , , ,19,LOS is sometimes increased while dogs are weaned and/or spayed/neutered.,,4,2,35,36, ,12, ,3,61,19, , , , , ,6, ,5,1,28,,,1, ,19,28, ,8, , ,54,1, , , , , , , ,1, ,41,LOS is lengthened while cats await weaning and/or spay/neuter.,,,,,,,,,,,,,,,,,,,,,,,,2, , , , , , , ,2, , , , , , , , , , ,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunnison
(38.545502, -106.926898)"
PL000G90,,Cat Care Society,80214,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3,56,62, ,16,13,62,224,13,2, ,3, , ,17, ,67,4,73,,,2,2,135,19,,45,23,13,182, , , ,,5, , , ,1,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lakewood
(39.710997, -105.088872)"
PL001QM4,,La Junta Animal Shelter,81050,Otero County,,3, ,226, , , , , , ,128,106, , ,2, ,2, ,2, ,8,None,, , ,37, , , , , , ,10,17, , , , , , , , ,8,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"La Junta
(37.977093, -103.544031)"
PL001Y92,,Found Nation Dog Rescue,80003,Jefferson County,, , , , , ,7,35, ,28, , , , , , , , , ,7,40,,, , , , , ,6,47, ,45, , , , ,2, ,5, , ,5,18,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Arvada
(39.801122, -105.081451)"
PL000MLR,,Chow Down Pet Supplies,80439,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,20,30,,,2,7,61,,,,,,,1,,15,,101,"Please contact Evergreen Animal Protective League for any questions regarding the cat report.

Susan Nocket 303-325-5982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evergreen
(39.633517, -105.328888)"
PL0009GB,,Town of Meeker Animal control Facility,81641,Rio Blanco County,,2, ,93,14, , , ,11,20,96,1, , , , , , ,3,,3.45,,, , , ,5, , , , , , , , , , , , , ,5, ,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meeker
(35.503209, -96.893033)"
PL000GQ4,,Dumb Friends League Buddy Center,80104,Douglas County,,29, ,816,755,321,53,395, ,1120,736,37,3,2, , ,136,321,25, ,6.8,,, , ,25,41, ,4,142, ,197,14, , , , , , , ,13, ,2.2,,,27, ,321,479,117,27,4, ,670,105,4, ,12,2, ,63,117,19, ,15.43,,,4, ,102,114, ,4, , ,294, , , , ,2, ,4, , , ,6.1,,, , ,4,12,1, , , , ,3,13, , , , ,1, , , ,5.23,,,4, ,20,197,3,1, ,13,189, ,8, , ,1, ,26,3,4, ,20.7,,, , , ,2, , , , ,1, ,1, , , , , , , , ,8.1,,,5, ,5,19,5, , , ,22,1,1, , , , , ,5,2, ,16,,, , , ,12, , , , ,1, , , , ,11, , , , , ,1,,"Castle Rock
(39.375367, -104.859911)"
PL001SUG,,Harley's Hope Foundation,80908,El Paso County,,1,1, ,8, , , , , ,8,1, , , , , , , , ,30,,,,,,,,,,,,,,,,,,,,,,,,,4,4, ,2, , , , , ,4, , , , , , , ,2,2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs
(38.835224, -104.819798)"
